source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,price,source_num
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_1to5y_1to5y_YLD_disc_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_disc_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_YLD_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_YLD_disc_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",severe_LRTI_DALY,0.20979002578813785,0.2064899346389159,0.1813265494655052,0.23549240967542445,0.1379027285902001,0.29747384364456164,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY,33897.206,27196,16938.75,43268,6702.250000000001,100071.39999999982,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y,15284.3028,12192.5,7474.25,19446,2854.9500000000003,46360.87499999997,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y_averted,4259.6712,3327,2003.5,5421.75,712.9250000000001,13596.924999999987,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y_disc,6949.878,5564.5,3442.75,8820.75,1371.8,20908.125,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y_disc_averted,1936.622,1518,922.75,2460.5,340.95000000000005,6127.274999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y,18612.898,14763,9003.75,23960.25,3600.9500000000003,56361.249999999935,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y_disc,8144.0912,6492.5,4019.75,10452.25,1691.9,24381.174999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_averted,4259.6712,3327,2003.5,5421.75,712.9250000000001,13596.924999999987,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_disc,15093.9668,12161.5,7659.25,19207.25,3169.95,44132.24999999995,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_disc_averted,1936.622,1518,922.75,2460.5,340.95000000000005,6127.274999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost,43158873.0718,39673780,29271363,53141924.75,15601159.475,89634842.17499998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y,15722058.6966,14305145,10404902.5,19436991.25,5440051.1,33530619.549999993,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y_averted,3836488.7148,3425781.5,2432099.25,4808289.25,1211906.1,8720532.499999998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y_disc,15722058.6966,14305145,10404902.5,19436991.25,5440051.1,33530619.549999993,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y_disc_averted,3836488.7148,3425781.5,2432099.25,4808289.25,1211906.1,8720532.499999998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y,27436814.3592,25132231.5,18584007.75,33672881,9708600.725,58225243.07499997,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y_disc,25943864.2952,23807751,17569679,31845019.25,9207005.675,54915212.62499995,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_averted,3836488.7148,3425781.5,2432099.25,4808289.25,1211906.1,8720532.499999998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_disc,41665922.9944,38333988.5,28258992.5,51338551.25,15048572.775,86538283.5,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_disc_averted,3836488.7148,3425781.5,2432099.25,4808289.25,1211906.1,8720532.499999998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD,564.3532,548,510,598,469,765.0749999999989,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y,205.062,199,176,230,134,304,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y_averted,50.3696,48,40,59,27,83.02499999999964,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y_disc,205.062,199,176,230,134,304,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y_disc_averted,50.3696,48,40,59,27,83.02499999999964,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y,359.2914,350,319.75,389,270.975,506,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y_disc,339.7548,331,302,367,257,478,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_averted,50.3696,48,40,59,27,83.02499999999964,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_disc,544.8118,528,492,578,453,739.0249999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_disc_averted,50.3696,48,40,59,27,83.02499999999964,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL,33332.8452,26639.5,16418.75,42655.5,6225.9000000000005,99365.84999999986,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y,15079.2266,11994.5,7291.75,19235.25,2699.925,46062.37499999998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y_averted,4209.3056,3268.5,1959.75,5371.25,679.9000000000001,13536.124999999984,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y_disc,6744.8158,5364,3261.5,8604.5,1206.975,20611.549999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y_disc_averted,1886.2568,1465,878.75,2407,304.95000000000005,6065.499999999993,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y,18253.6182,14415.5,8668.5,23574.25,3308,55924.374999999985,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y_disc,7804.3282,6162.5,3710.75,10078.25,1416,23910.399999999994,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_averted,4209.3056,3268.5,1959.75,5371.25,679.9000000000001,13536.124999999984,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_disc,14549.1434,11627,7149.75,18622.75,2700,43399.099999999955,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_disc_averted,1886.2568,1465,878.75,2407,304.95000000000005,6065.499999999993,6,0.2
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_0to1y_averted,31918.0228,30851,27994.5,34536.25,23479.925,47584.97499999996,6,2
new data (hospital-based + HUS),ARI_0to1y_disc_averted,31918.0228,30851,27994.5,34536.25,23479.925,47584.97499999996,6,2
new data (hospital-based + HUS),ARI_0to1y_YLD_averted,204.496,198,175,225,141,307,6,2
new data (hospital-based + HUS),ARI_0to1y_YLD_disc_averted,204.496,198,175,225,141,307,6,2
new data (hospital-based + HUS),ARI_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_1to5y_disc_averted,31918.0228,30851,27994.5,34536.25,23479.925,47584.97499999996,6,2
new data (hospital-based + HUS),ARI_1to5y_YLD_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_1to5y_YLD_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_averted,31918.0228,30851,27994.5,34536.25,23479.925,47584.97499999996,6,2
new data (hospital-based + HUS),ARI_disc_averted,31918.0228,30851,27994.5,34536.25,23479.925,47584.97499999996,6,2
new data (hospital-based + HUS),ARI_YLD_averted,204.496,198,175,225,141,307,6,2
new data (hospital-based + HUS),ARI_YLD_disc_averted,204.496,198,175,225,141,307,6,2
new data (hospital-based + HUS),comm_CFR_adj,2.09428366,2.0868,1.7654,2.4273,1.4259750000000002,2.78,6,2
new data (hospital-based + HUS),cost_rsv_hosp,32058932.8264,32003502,30782800.25,33263243.5,28715910.5,35843048.824999996,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y,26377662.4394,26307422,25141383.25,27558443.25,23064575.225,30130463.724999994,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_averted,16017184.9994,15955461,15120847,16873690,13651398.6,18777389.075,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_disc,26377662.4394,26307422,25141383.25,27558443.25,23064575.225,30130463.724999994,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_disc_averted,16017184.9994,15955461,15120847,16873690,13651398.6,18777389.075,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y,5681270.3782,5666403.5,5440115.75,5907921.5,5032336.325,6409363.899999998,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_disc,5441529.4124,5426663,5208858,5661155.5,4814767.075,6149333,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_hosp_averted,16017184.9994,15955461,15120847,16873690,13651398.6,18777389.075,6,2
new data (hospital-based + HUS),cost_rsv_hosp_disc,31819191.8592,31762575,30550524.5,33017266.5,28472984.474999998,35599132.55,6,2
new data (hospital-based + HUS),cost_rsv_hosp_disc_averted,16017184.9994,15955461,15120847,16873690,13651398.6,18777389.075,6,2
new data (hospital-based + HUS),cost_rsv_outpatient,1522708.8868,1511766,1362480.5,1666699,1114899.4249999998,2005868.0999999999,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y,692875.5376,683520,611385,760953.25,496242.8,961639.95,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y_averted,1262546.4668,1235738.5,1096814.25,1398614,882713.875,1786949.9749999985,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y_disc,692875.5376,683520,611385,760953.25,496242.8,961639.95,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y_disc_averted,1262546.4668,1235738.5,1096814.25,1398614,882713.875,1786949.9749999985,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y,829833.3556,823570.5,743181.5,908925.25,609402.925,1083190.875,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y_disc,790516.9618,784775.5,707197.75,866066.25,579891.1,1031914.9249999999,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_averted,1262546.4668,1235738.5,1096814.25,1398614,882713.875,1786949.9749999985,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_disc,1483392.5094,1472277.5,1327399.75,1624140.5,1085914.5,1954128.574999999,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_disc_averted,1262546.4668,1235738.5,1096814.25,1398614,882713.875,1786949.9749999985,6,2
new data (hospital-based + HUS),duration_illness,0.030667817043158685,0.030639631619375086,0.029629190530775562,0.03169443752868793,0.02773295421550581,0.03368401169575414,6,2
new data (hospital-based + HUS),efficacy_maternal_cfr,0.483,0.483,0.483,0.483,0.483,0.483,6,2
new data (hospital-based + HUS),efficacy_maternal_hospital,0.444,0.444,0.444,0.444,0.444,0.444,6,2
new data (hospital-based + HUS),efficacy_maternal_primary,0.394,0.394,0.394,0.394,0.394,0.394,6,2
new data (hospital-based + HUS),efficacy_total_num_na,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),FVP_mAb,1023353.8263,1023353.8263,1023353.8263,1023353.8263,1023353.8263,1023353.8263,6,2
new data (hospital-based + HUS),FVP_maternal,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_cases,41653.1172,41659.5,40692.5,42584,38936.725,44535.325,6,2
new data (hospital-based + HUS),hosp_cases_0to1y,34185.0724,34178.5,33239.5,35073,31562.95,36971.05,6,2
new data (hospital-based + HUS),hosp_cases_0to1y_averted,19903.2656,19887.5,19268.75,20502,18166.824999999997,21798.05,6,2
new data (hospital-based + HUS),hosp_cases_0to1y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),hosp_cases_0to1y_disc_averted,19903.2656,19887.5,19268.75,20502,18166.824999999997,21798.05,6,2
new data (hospital-based + HUS),hosp_cases_1to5y,7468.045,7462,7235.75,7684,6825.975,8159.025,6,2
new data (hospital-based + HUS),hosp_cases_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_cases_1to5y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),hosp_cases_1to5y_disc_averted,19903.2656,19887.5,19268.75,20502,18166.824999999997,21798.05,6,2
new data (hospital-based + HUS),hosp_cases_averted,19903.2656,19887.5,19268.75,20502,18166.824999999997,21798.05,6,2
new data (hospital-based + HUS),hosp_cases_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),hosp_cases_disc_averted,19903.2656,19887.5,19268.75,20502,18166.824999999997,21798.05,6,2
new data (hospital-based + HUS),hosp_CFR,0.5900715735792605,0.5737940900123847,0.47375332175475365,0.6816543965602436,0.3398873178829188,0.9605977565884266,6,2
new data (hospital-based + HUS),hosp_comm_CFR,1.2349121034977109,1.1774492841144806,0.9349875225597717,1.4718946451641948,0.6118472525379022,2.1812021773119588,6,2
new data (hospital-based + HUS),hosp_cost,984.646739840933,978.6563567736798,888.6419118295464,1074.1144794242539,737.3376032298556,1267.566820077406,6,2
new data (hospital-based + HUS),hosp_med_att_YLD,345.152,345,332,358,310,384,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_0to1y,246.2624,246,234,258,213,284,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_0to1y_disc,246.2624,246,234,258,213,284,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_1to5y,98.8906,99,96,102,90,108,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_1to5y_disc,94.3338,94,91,97,86,103,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_disc,340.6,340,327,353,305,379,6,2
new data (hospital-based + HUS),hosp_prob,5.2465036872712805,4.4513571,2.8080252,6.666552,1.1601136416311744,14.102247749999995,6,2
new data (hospital-based + HUS),hosp_SARI,41653.1172,41659.5,40692.5,42584,38936.725,44535.325,6,2
new data (hospital-based + HUS),hosp_SARI_0to1y_0to1y_0to1y,34185.0724,34178.5,33239.5,35073,31562.95,36971.05,6,2
new data (hospital-based + HUS),hosp_SARI_0to1y_0to1y_0to1y_disc,41320.8106,41321.5,40355,42249,38601.9,44180.57499999999,6,2
new data (hospital-based + HUS),hosp_SARI_1to5y_1to5y_1to5y,7468.045,7462,7235.75,7684,6825.975,8159.025,6,2
new data (hospital-based + HUS),hosp_SARI_1to5y_1to5y_1to5y_disc,41320.8106,41321.5,40355,42249,38601.9,44180.57499999999,6,2
new data (hospital-based + HUS),hosp_SARI_disc,41320.8106,41321.5,40355,42249,38601.9,44180.57499999999,6,2
new data (hospital-based + HUS),hosp_YLD,267.6228,267,255,280,234,305,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y,219.5582,219,207,231,187,256,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y_averted,127.7426,127,119,136,105,155,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y_disc,219.5582,219,207,231,187,256,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y_disc_averted,127.7426,127,119,136,105,155,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y,48.069,48,46,50,42,55,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y_disc,45.9278,46,44,48,40,52,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_YLD_averted,127.7426,127,119,136,105,155,6,2
new data (hospital-based + HUS),hosp_YLD_disc,265.4798,265,253,277.25,232,303,6,2
new data (hospital-based + HUS),hosp_YLD_disc_averted,127.7426,127,119,136,105,155,6,2
new data (hospital-based + HUS),incremental_cost,-10832602.3488,-10769988,-11682851.5,-9919422.25,-13592288.299999999,-8447963.225000001,6,2
new data (hospital-based + HUS),incremental_cost_0to1y,-10832602.3488,-10769988,-11682851.5,-9919422.25,-13592288.299999999,-8447963.225000001,6,2
new data (hospital-based + HUS),incremental_cost_0to1y_disc,-10832602.3488,-10769988,-11682851.5,-9919422.25,-13592288.299999999,-8447963.225000001,6,2
new data (hospital-based + HUS),incremental_cost_1to5y,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),incremental_cost_1to5y_disc,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),incremental_cost_disc,-10832602.3488,-10769988,-11682851.5,-9919422.25,-13592288.299999999,-8447963.225000001,6,2
new data (hospital-based + HUS),incremental_cost/DALY_averted,-475.2097140372378,-456.295535637247,-564.1783385779623,-366.45265248802,-818.3604416632044,-235.00754119558627,6,2
new data (hospital-based + HUS),intervention_cost,6447129,6447129,6447129,6447129,6447129,6447129,6,2
new data (hospital-based + HUS),intervention_cost_0to1y,6447129,6447129,6447129,6447129,6447129,6447129,6,2
new data (hospital-based + HUS),intervention_cost_0to1y_disc,6447129,6447129,6447129,6447129,6447129,6447129,6,2
new data (hospital-based + HUS),intervention_cost_1to5y,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),intervention_cost_1to5y_disc,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),intervention_cost_disc,6447129,6447129,6447129,6447129,6447129,6447129,6,2
new data (hospital-based + HUS),med_att_ARI,47768.792,47491.5,45765.25,49403.25,42796.950000000004,54681.72499999999,6,2
new data (hospital-based + HUS),med_att_ARI_0to1y_0to1y,16555.082,16136.5,14885.5,17677.25,12872.9,22991.199999999997,6,2
new data (hospital-based + HUS),med_att_ARI_0to1y_0to1y_disc,46282.7898,45998.5,44295.75,47888.25,41361.950000000004,53210.32499999999,6,2
new data (hospital-based + HUS),med_att_ARI_1to5y_1to5y,31213.7118,31176.5,30128.75,32288.25,28198.95,34301,6,2
new data (hospital-based + HUS),med_att_ARI_1to5y_1to5y_disc,46282.7898,45998.5,44295.75,47888.25,41361.950000000004,53210.32499999999,6,2
new data (hospital-based + HUS),med_att_ARI_disc,46282.7898,45998.5,44295.75,47888.25,41361.950000000004,53210.32499999999,6,2
new data (hospital-based + HUS),moderate_LRTI_DALY,0.05293515398613137,0.05212469249799036,0.0452194385954836,0.05981424949515106,0.0339842777415828,0.0765542907283754,6,2
new data (hospital-based + HUS),non_hosp_cases,262775.4058,261746,255330.25,269015,243431.4,287620.925,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y,113679.1276,112522.5,107339,118486.75,98950.875,136498.75,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y_averted,51405.7486,50428.5,47320.75,54210.75,42328.85,67472.74999999994,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y_disc_averted,51405.7486,50428.5,47320.75,54210.75,42328.85,67472.74999999994,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y,149096.2886,148955.5,144963.75,153165,137864.85,161168.1,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y_disc_averted,51405.7486,50428.5,47320.75,54210.75,42328.85,67472.74999999994,6,2
new data (hospital-based + HUS),non_hosp_cases_averted,51405.7486,50428.5,47320.75,54210.75,42328.85,67472.74999999994,6,2
new data (hospital-based + HUS),non_hosp_cases_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),non_hosp_cases_disc_averted,51405.7486,50428.5,47320.75,54210.75,42328.85,67472.74999999994,6,2
new data (hospital-based + HUS),non_hosp_SARI,49445.7896,49435.5,47735.75,51113.75,44611.975000000006,54374.075000000004,6,2
new data (hospital-based + HUS),non_hosp_SARI_0to1y_0to1y_0to1y,40506.3038,40468,38772.75,42131.75,35797,45435.424999999996,6,2
new data (hospital-based + HUS),non_hosp_SARI_0to1y_0to1y_0to1y_disc,49046.9892,49038,47336.5,50719.25,44222.95,53979.05,6,2
new data (hospital-based + HUS),non_hosp_SARI_1to5y_1to5y_1to5y,8939.489,8932.5,8611,9254.25,8047.9749999999995,9898.099999999999,6,2
new data (hospital-based + HUS),non_hosp_SARI_1to5y_1to5y_1to5y_disc,49046.9892,49038,47336.5,50719.25,44222.95,53979.05,6,2
new data (hospital-based + HUS),non_hosp_SARI_disc,49046.9892,49038,47336.5,50719.25,44222.95,53979.05,6,2
new data (hospital-based + HUS),non_hosp_YLD,586.5022,585,564,607,528,652,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y,351.581,350,332,370,300,410.02499999999964,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y_averted,1842.5322,1784,1635,1981,1393,2681.149999999998,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y_disc,351.581,350,332,370,300,410.02499999999964,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y_disc_averted,1842.5322,1784,1635,1981,1393,2681.149999999998,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y,234.927,234,226,243,212,260,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y_disc,223.916,223,215,232,202,249,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),non_hosp_YLD_averted,1842.5322,1784,1635,1981,1393,2681.149999999998,6,2
new data (hospital-based + HUS),non_hosp_YLD_disc,575.4994,574,553,596,517,641,6,2
new data (hospital-based + HUS),non_hosp_YLD_disc_averted,1842.5322,1784,1635,1981,1393,2681.149999999998,6,2
new data (hospital-based + HUS),non_med_att_ARI,165560.8268,164631.5,158620.25,170994.75,147619.925,189126.49999999994,6,2
new data (hospital-based + HUS),non_med_att_ARI_0to1y_0to1y_0to1y,56617.7432,55315,50857,60734.75,43310.75,78217.54999999996,6,2
new data (hospital-based + HUS),non_med_att_ARI_0to1y_0to1y_0to1y_disc,160375.3566,159468.5,153489.5,165716.75,142662.925,183808.2,6,2
new data (hospital-based + HUS),non_med_att_ARI_1to5y_1to5y_1to5y,108943.085,108895.5,105005.75,112813.25,97801.925,120387.3,6,2
new data (hospital-based + HUS),non_med_att_ARI_1to5y_1to5y_1to5y_disc,160375.3566,159468.5,153489.5,165716.75,142662.925,183808.2,6,2
new data (hospital-based + HUS),non_med_att_ARI_disc,160375.3566,159468.5,153489.5,165716.75,142662.925,183808.2,6,2
new data (hospital-based + HUS),outpatient_cost,24.56093839546234,24.3949422890156,22.155645852405826,26.813860121768823,18.369397649737806,31.797044681167343,6,2
new data (hospital-based + HUS),population,5242005,5242005,5242005,5242005,5242005,5242005,6,2
new data (hospital-based + HUS),population_lifebirth,1077215,1077215,1077215,1077215,1077215,1077215,6,2
new data (hospital-based + HUS),population_target,1096290,1096290,1096290,1096290,1096290,1096290,6,2
new data (hospital-based + HUS),price_dose_mAb,6,6,6,6,6,6,6,2
new data (hospital-based + HUS),price_dose_maternal,3,3,3,3,3,3,6,2
new data (hospital-based + HUS),rsv_cases,304428.526,303479.5,296864.25,310679,284666.89999999997,329539.975,6,2
new data (hospital-based + HUS),rsv_cases_0to1y,147864.1936,146695.5,141452.75,152642.25,132978.475,170637.7,6,2
new data (hospital-based + HUS),rsv_cases_0to1y_averted,71309.0158,70335.5,67237.75,74154.25,62107.35,87154.4,6,2
new data (hospital-based + HUS),rsv_cases_0to1y_disc,297025.9418,296066.5,289538.75,303158,277505.25,321872.92499999993,6,2
new data (hospital-based + HUS),rsv_cases_0to1y_disc_averted,71309.0158,70335.5,67237.75,74154.25,62107.35,87154.4,6,2
new data (hospital-based + HUS),rsv_cases_1to5y,156564.332,156457.5,152398.25,160607,145244.40000000002,168629.075,6,2
new data (hospital-based + HUS),rsv_cases_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),rsv_cases_1to5y_disc,297025.9418,296066.5,289538.75,303158,277505.25,321872.92499999993,6,2
new data (hospital-based + HUS),rsv_cases_1to5y_disc_averted,71309.0158,70335.5,67237.75,74154.25,62107.35,87154.4,6,2
new data (hospital-based + HUS),rsv_cases_averted,71309.0158,70335.5,67237.75,74154.25,62107.35,87154.4,6,2
new data (hospital-based + HUS),rsv_cases_disc,297025.9418,296066.5,289538.75,303158,277505.25,321872.92499999993,6,2
new data (hospital-based + HUS),rsv_cases_disc_averted,71309.0158,70335.5,67237.75,74154.25,62107.35,87154.4,6,2
new data (hospital-based + HUS),rsv_deaths,1440.5306,1375,1133,1680,814.95,2429.0249999999996,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y,1284.6058,1218,994,1508,700.9749999999999,2254.2249999999967,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y_averted,814.3542,767,616,963,422.975,1491,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y_disc,1433.9426,1369,1128,1672,810.9250000000001,2423,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y_disc_averted,814.3542,767,616,963,422.975,1491,6,2
new data (hospital-based + HUS),rsv_deaths_1to5y,155.9306,151,123,181,84,259,6,2
new data (hospital-based + HUS),rsv_deaths_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),rsv_deaths_1to5y_disc,1433.9426,1369,1128,1672,810.9250000000001,2423,6,2
