source,variable,price,source_num,country_iso,intervention,country_plot,vec,price_interv,cnt_int,mean,median,CI50_low,CI50_high,CI95_low,CI95_high
new data (hospital-based + HUS),incremental cost (million US$),35,NA,ZAF,mAb,South Africa,6299000,35$(mAb),ZAF $35 mAb,26,25.9,23.2,28.6,19,33.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),35,NA,ZAF,mAb,South Africa,1104,35$(mAb),ZAF $35 mAb,4675.5,4656.8,3346.3,6579.9,2129.7,19220.5
new data (hospital-based + HUS),intervention cost (million US$),35,NA,ZAF,mAb,South Africa,5373000,35$(mAb),ZAF $35 mAb,37.6,37.6,37.6,37.6,37.6,37.6
new data (hospital-based + HUS),total DALY averted (US$),35,NA,ZAF,mAb,South Africa,11960,35$(mAb),ZAF $35 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),35,NA,ZAF,mAb,South Africa,5566,35$(mAb),ZAF $35 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),35,NA,ZAF,mAb,South Africa,11670000,35$(mAb),ZAF $35 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),35,NA,ZAF,mAb,South Africa,514,35$(mAb),ZAF $35 mAb,2175.6,2167.8,1551.9,3082.3,984.4,9320.6
new data (hospital-based + HUS),incremental cost (million US$),17.5,NA,ZAF,MV,South Africa,11390000,17.5$(MV),ZAF $17.5 MV,5.1,5,3.5,6.7,0.8,10.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),17.5,NA,ZAF,MV,South Africa,1651,17.5$(MV),ZAF $17.5 MV,760.7,700.8,459.7,1053.9,98.6,2518
new data (hospital-based + HUS),intervention cost (million US$),17.5,NA,ZAF,MV,South Africa,2734000,17.5$(MV),ZAF $17.5 MV,19.1,19.1,19.1,19.1,19.1,19.1
new data (hospital-based + HUS),total DALY averted (US$),17.5,NA,ZAF,MV,South Africa,15470,17.5$(MV),ZAF $17.5 MV,14628.1,15469,13727.5,16356,8642.5,17896
new data (hospital-based + HUS),total DALY (disc) averted (US$),17.5,NA,ZAF,MV,South Africa,7120,17.5$(MV),ZAF $17.5 MV,6744.1,7120,6338.5,7526.5,4058.8,8217.1
new data (hospital-based + HUS),total medical cost averted (million US$),17.5,NA,ZAF,MV,South Africa,14120000,17.5$(MV),ZAF $17.5 MV,14,14.1,12.4,15.7,8.9,18.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),17.5,NA,ZAF,MV,South Africa,761,17.5$(MV),ZAF $17.5 MV,350.7,322.6,211.5,486.6,45.3,1182.5
new data (hospital-based + HUS),incremental cost (million US$),40,NA,KEN,mAb,Kenya,3232000,40$(mAb),KEN $40 mAb,49.1,49.1,48.7,49.5,48.1,50.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),40,NA,KEN,mAb,Kenya,408,40$(mAb),KEN $40 mAb,6303.6,6223.7,4975.5,8336.2,3748.7,24031.7
new data (hospital-based + HUS),intervention cost (million US$),40,NA,KEN,mAb,Kenya,6554000,40$(mAb),KEN $40 mAb,52.4,52.4,52.4,52.4,52.4,52.4
new data (hospital-based + HUS),total DALY averted (US$),40,NA,KEN,mAb,Kenya,17920,40$(mAb),KEN $40 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),40,NA,KEN,mAb,Kenya,7886,40$(mAb),KEN $40 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),40,NA,KEN,mAb,Kenya,3323000,40$(mAb),KEN $40 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),40,NA,KEN,mAb,Kenya,180,40$(mAb),KEN $40 mAb,2774.2,2739.6,2186.9,3683.8,1640,10883.8
new data (hospital-based + HUS),incremental cost (million US$),20,NA,KEN,MV,Kenya,847800,20$(MV),KEN $20 MV,24.3,24.3,24.1,24.6,23.8,25.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),20,NA,KEN,MV,Kenya,83,20$(MV),KEN $20 MV,2376.9,2288.1,2067.4,2663.6,1785.1,4464.3
new data (hospital-based + HUS),intervention cost (million US$),20,NA,KEN,MV,Kenya,3353000,20$(MV),KEN $20 MV,26.8,26.8,26.8,26.8,26.8,26.8
new data (hospital-based + HUS),total DALY averted (US$),20,NA,KEN,MV,Kenya,24360,20$(MV),KEN $20 MV,23462.7,24356,21122,26759.5,12670.5,30623.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),20,NA,KEN,MV,Kenya,10620,20$(MV),KEN $20 MV,10236.1,10620,9217,11652.5,5617.9,13321.4
new data (hospital-based + HUS),total medical cost averted (million US$),20,NA,KEN,MV,Kenya,2505000,20$(MV),KEN $20 MV,2.5,2.5,2.2,2.7,1.7,3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),20,NA,KEN,MV,Kenya,36,20$(MV),KEN $20 MV,1037,997.7,900.2,1162.3,776.5,1979.4
new data (hospital-based + HUS),incremental cost (million US$),40,NA,ZAF,mAb,South Africa,6299000,40$(mAb),ZAF $40 mAb,31.4,31.3,28.6,33.9,24.4,39.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),40,NA,ZAF,mAb,South Africa,1104,40$(mAb),ZAF $40 mAb,5641.9,5621.6,4120.5,7816.7,2731.3,22280.5
new data (hospital-based + HUS),intervention cost (million US$),40,NA,ZAF,mAb,South Africa,5373000,40$(mAb),ZAF $40 mAb,43,43,43,43,43,43
new data (hospital-based + HUS),total DALY averted (US$),40,NA,ZAF,mAb,South Africa,11960,40$(mAb),ZAF $40 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),40,NA,ZAF,mAb,South Africa,5566,40$(mAb),ZAF $40 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),40,NA,ZAF,mAb,South Africa,11670000,40$(mAb),ZAF $40 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),40,NA,ZAF,mAb,South Africa,514,40$(mAb),ZAF $40 mAb,2625.3,2616.9,1910.9,3661.7,1262.4,10804.5
new data (hospital-based + HUS),incremental cost (million US$),20,NA,ZAF,MV,South Africa,11390000,20$(MV),ZAF $20 MV,7.9,7.7,6.2,9.4,3.5,12.9
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),20,NA,ZAF,MV,South Africa,1651,20$(MV),ZAF $20 MV,1165.5,1084.3,822.4,1484.6,430.8,3190.6
new data (hospital-based + HUS),intervention cost (million US$),20,NA,ZAF,MV,South Africa,2734000,20$(MV),ZAF $20 MV,21.8,21.8,21.8,21.8,21.8,21.8
new data (hospital-based + HUS),total DALY averted (US$),20,NA,ZAF,MV,South Africa,15470,20$(MV),ZAF $20 MV,14628.1,15469,13727.5,16356,8642.5,17896
new data (hospital-based + HUS),total DALY (disc) averted (US$),20,NA,ZAF,MV,South Africa,7120,20$(MV),ZAF $20 MV,6744.1,7120,6338.5,7526.5,4058.8,8217.1
new data (hospital-based + HUS),total medical cost averted (million US$),20,NA,ZAF,MV,South Africa,14120000,20$(MV),ZAF $20 MV,14,14.1,12.4,15.7,8.9,18.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),20,NA,ZAF,MV,South Africa,761,20$(MV),ZAF $20 MV,537.3,499.1,378.5,685.5,197.8,1498.4
new data (hospital-based + HUS),incremental cost (million US$),45,NA,KEN,mAb,Kenya,3232000,45$(mAb),KEN $45 mAb,55.6,55.6,55.2,56,54.6,56.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),45,NA,KEN,mAb,Kenya,408,45$(mAb),KEN $45 mAb,7144.6,7054.3,5644.9,9439.5,4259.4,27162.9
new data (hospital-based + HUS),intervention cost (million US$),45,NA,KEN,mAb,Kenya,6554000,45$(mAb),KEN $45 mAb,58.9,58.9,58.9,58.9,58.9,58.9
new data (hospital-based + HUS),total DALY averted (US$),45,NA,KEN,mAb,Kenya,17920,45$(mAb),KEN $45 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),45,NA,KEN,mAb,Kenya,7886,45$(mAb),KEN $45 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),45,NA,KEN,mAb,Kenya,3323000,45$(mAb),KEN $45 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),45,NA,KEN,mAb,Kenya,180,45$(mAb),KEN $45 mAb,3144.3,3105.2,2481.2,4171.3,1863.5,12301.9
new data (hospital-based + HUS),incremental cost (million US$),22.5,NA,KEN,MV,Kenya,847800,22.5$(MV),KEN $22.5 MV,27.7,27.7,27.4,27.9,27.1,28.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),22.5,NA,KEN,MV,Kenya,83,22.5$(MV),KEN $22.5 MV,2704.1,2603.6,2354.9,3027,2036.6,5060.7
new data (hospital-based + HUS),intervention cost (million US$),22.5,NA,KEN,MV,Kenya,3353000,22.5$(MV),KEN $22.5 MV,30.2,30.2,30.2,30.2,30.2,30.2
new data (hospital-based + HUS),total DALY averted (US$),22.5,NA,KEN,MV,Kenya,24360,22.5$(MV),KEN $22.5 MV,23462.7,24356,21122,26759.5,12670.5,30623.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),22.5,NA,KEN,MV,Kenya,10620,22.5$(MV),KEN $22.5 MV,10236.1,10620,9217,11652.5,5617.9,13321.4
new data (hospital-based + HUS),total medical cost averted (million US$),22.5,NA,KEN,MV,Kenya,2505000,22.5$(MV),KEN $22.5 MV,2.5,2.5,2.2,2.7,1.7,3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),22.5,NA,KEN,MV,Kenya,36,22.5$(MV),KEN $22.5 MV,1179.7,1135.2,1025.4,1320.9,885.9,2243.8
new data (hospital-based + HUS),incremental cost (million US$),45,NA,ZAF,mAb,South Africa,6299000,45$(mAb),ZAF $45 mAb,36.7,36.7,33.9,39.3,29.8,44.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),45,NA,ZAF,mAb,South Africa,1104,45$(mAb),ZAF $45 mAb,6608.3,6586.4,4894.8,9053.4,3332.9,25340.5
new data (hospital-based + HUS),intervention cost (million US$),45,NA,ZAF,mAb,South Africa,5373000,45$(mAb),ZAF $45 mAb,48.3,48.3,48.3,48.3,48.3,48.3
new data (hospital-based + HUS),total DALY averted (US$),45,NA,ZAF,mAb,South Africa,11960,45$(mAb),ZAF $45 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),45,NA,ZAF,mAb,South Africa,5566,45$(mAb),ZAF $45 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),45,NA,ZAF,mAb,South Africa,11670000,45$(mAb),ZAF $45 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),45,NA,ZAF,mAb,South Africa,514,45$(mAb),ZAF $45 mAb,3075,3066,2270,4241,1540.5,12288.4
new data (hospital-based + HUS),incremental cost (million US$),22.5,NA,ZAF,MV,South Africa,11390000,22.5$(MV),ZAF $22.5 MV,10.6,10.5,8.9,12.1,6.3,15.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),22.5,NA,ZAF,MV,South Africa,1651,22.5$(MV),ZAF $22.5 MV,1570.3,1467.7,1185.1,1915.3,763,3863.3
new data (hospital-based + HUS),intervention cost (million US$),22.5,NA,ZAF,MV,South Africa,2734000,22.5$(MV),ZAF $22.5 MV,24.6,24.6,24.6,24.6,24.6,24.6
new data (hospital-based + HUS),total DALY averted (US$),22.5,NA,ZAF,MV,South Africa,15470,22.5$(MV),ZAF $22.5 MV,14628.1,15469,13727.5,16356,8642.5,17896
new data (hospital-based + HUS),total DALY (disc) averted (US$),22.5,NA,ZAF,MV,South Africa,7120,22.5$(MV),ZAF $22.5 MV,6744.1,7120,6338.5,7526.5,4058.8,8217.1
new data (hospital-based + HUS),total medical cost averted (million US$),22.5,NA,ZAF,MV,South Africa,14120000,22.5$(MV),ZAF $22.5 MV,14,14.1,12.4,15.7,8.9,18.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),22.5,NA,ZAF,MV,South Africa,761,22.5$(MV),ZAF $22.5 MV,723.9,675.5,545.4,884.4,350.4,1814.3
new data (hospital-based + HUS),incremental cost (million US$),50,NA,KEN,mAb,Kenya,3232000,50$(mAb),KEN $50 mAb,62.2,62.2,61.8,62.6,61.2,63.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),50,NA,KEN,mAb,Kenya,408,50$(mAb),KEN $50 mAb,7985.5,7884.9,6314.4,10542.8,4770.2,30294.2
new data (hospital-based + HUS),intervention cost (million US$),50,NA,KEN,mAb,Kenya,6554000,50$(mAb),KEN $50 mAb,65.5,65.5,65.5,65.5,65.5,65.5
new data (hospital-based + HUS),total DALY averted (US$),50,NA,KEN,mAb,Kenya,17920,50$(mAb),KEN $50 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),50,NA,KEN,mAb,Kenya,7886,50$(mAb),KEN $50 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),50,NA,KEN,mAb,Kenya,3323000,50$(mAb),KEN $50 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),50,NA,KEN,mAb,Kenya,180,50$(mAb),KEN $50 mAb,3514.3,3470.8,2775.4,4658.9,2087,13720
new data (hospital-based + HUS),incremental cost (million US$),25,NA,KEN,MV,Kenya,847800,25$(MV),KEN $25 MV,31,31,30.8,31.2,30.5,31.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),25,NA,KEN,MV,Kenya,83,25$(MV),KEN $25 MV,3031.4,2919,2642.4,3390.5,2288.1,5657
new data (hospital-based + HUS),intervention cost (million US$),25,NA,KEN,MV,Kenya,3353000,25$(MV),KEN $25 MV,33.5,33.5,33.5,33.5,33.5,33.5
new data (hospital-based + HUS),total DALY averted (US$),25,NA,KEN,MV,Kenya,24360,25$(MV),KEN $25 MV,23462.7,24356,21122,26759.5,12670.5,30623.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),25,NA,KEN,MV,Kenya,10620,25$(MV),KEN $25 MV,10236.1,10620,9217,11652.5,5617.9,13321.4
new data (hospital-based + HUS),total medical cost averted (million US$),25,NA,KEN,MV,Kenya,2505000,25$(MV),KEN $25 MV,2.5,2.5,2.2,2.7,1.7,3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),25,NA,KEN,MV,Kenya,36,25$(MV),KEN $25 MV,1322.5,1272.8,1150.6,1479.5,995.3,2508.2
new data (hospital-based + HUS),incremental cost (million US$),50,NA,ZAF,mAb,South Africa,6299000,50$(mAb),ZAF $50 mAb,42.1,42,39.3,44.7,35.1,49.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),50,NA,ZAF,mAb,South Africa,1104,50$(mAb),ZAF $50 mAb,7574.7,7551.2,5669,10290.2,3934.5,28400.5
new data (hospital-based + HUS),intervention cost (million US$),50,NA,ZAF,mAb,South Africa,5373000,50$(mAb),ZAF $50 mAb,53.7,53.7,53.7,53.7,53.7,53.7
new data (hospital-based + HUS),total DALY averted (US$),50,NA,ZAF,mAb,South Africa,11960,50$(mAb),ZAF $50 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),50,NA,ZAF,mAb,South Africa,5566,50$(mAb),ZAF $50 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),50,NA,ZAF,mAb,South Africa,11670000,50$(mAb),ZAF $50 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),50,NA,ZAF,mAb,South Africa,514,50$(mAb),ZAF $50 mAb,3524.7,3515.1,2629,4820.4,1818.5,13772.3
new data (hospital-based + HUS),incremental cost (million US$),25,NA,ZAF,MV,South Africa,11390000,25$(MV),ZAF $25 MV,13.3,13.2,11.7,14.9,9,18.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),25,NA,ZAF,MV,South Africa,1651,25$(MV),ZAF $25 MV,1975.1,1851.1,1547.9,2346,1095.3,4535.9
new data (hospital-based + HUS),intervention cost (million US$),25,NA,ZAF,MV,South Africa,2734000,25$(MV),ZAF $25 MV,27.3,27.3,27.3,27.3,27.3,27.3
new data (hospital-based + HUS),total DALY averted (US$),25,NA,ZAF,MV,South Africa,15470,25$(MV),ZAF $25 MV,14628.1,15469,13727.5,16356,8642.5,17896
new data (hospital-based + HUS),total DALY (disc) averted (US$),25,NA,ZAF,MV,South Africa,7120,25$(MV),ZAF $25 MV,6744.1,7120,6338.5,7526.5,4058.8,8217.1
new data (hospital-based + HUS),total medical cost averted (million US$),25,NA,ZAF,MV,South Africa,14120000,25$(MV),ZAF $25 MV,14,14.1,12.4,15.7,8.9,18.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),25,NA,ZAF,MV,South Africa,761,25$(MV),ZAF $25 MV,910.6,852,712.3,1083.2,502.9,2130.2
new data (hospital-based + HUS),incremental cost (million US$),55,NA,KEN,mAb,Kenya,3232000,55$(mAb),KEN $55 mAb,68.8,68.7,68.3,69.1,67.7,69.9
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),55,NA,KEN,mAb,Kenya,408,55$(mAb),KEN $55 mAb,8826.4,8715.4,6983.9,11646.1,5281,33425.4
new data (hospital-based + HUS),intervention cost (million US$),55,NA,KEN,mAb,Kenya,6554000,55$(mAb),KEN $55 mAb,72,72,72,72,72,72
new data (hospital-based + HUS),total DALY averted (US$),55,NA,KEN,mAb,Kenya,17920,55$(mAb),KEN $55 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),55,NA,KEN,mAb,Kenya,7886,55$(mAb),KEN $55 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),55,NA,KEN,mAb,Kenya,3323000,55$(mAb),KEN $55 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),55,NA,KEN,mAb,Kenya,180,55$(mAb),KEN $55 mAb,3884.4,3836.4,3069.7,5146.5,2310.5,15138.1
new data (hospital-based + HUS),incremental cost (million US$),27.5,NA,KEN,MV,Kenya,847800,27.5$(MV),KEN $27.5 MV,34.4,34.4,34.1,34.6,33.8,35.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),27.5,NA,KEN,MV,Kenya,83,27.5$(MV),KEN $27.5 MV,3358.7,3234.5,2929.8,3753.9,2539.5,6253.3
new data (hospital-based + HUS),intervention cost (million US$),27.5,NA,KEN,MV,Kenya,3353000,27.5$(MV),KEN $27.5 MV,36.9,36.9,36.9,36.9,36.9,36.9
new data (hospital-based + HUS),total DALY averted (US$),27.5,NA,KEN,MV,Kenya,24360,27.5$(MV),KEN $27.5 MV,23462.7,24356,21122,26759.5,12670.5,30623.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),27.5,NA,KEN,MV,Kenya,10620,27.5$(MV),KEN $27.5 MV,10236.1,10620,9217,11652.5,5617.9,13321.4
new data (hospital-based + HUS),total medical cost averted (million US$),27.5,NA,KEN,MV,Kenya,2505000,27.5$(MV),KEN $27.5 MV,2.5,2.5,2.2,2.7,1.7,3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),27.5,NA,KEN,MV,Kenya,36,27.5$(MV),KEN $27.5 MV,1465.3,1410.3,1275.8,1638.1,1104.7,2772.6
new data (hospital-based + HUS),incremental cost (million US$),55,NA,ZAF,mAb,South Africa,6299000,55$(mAb),ZAF $55 mAb,47.5,47.4,44.7,50,40.5,55.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),55,NA,ZAF,mAb,South Africa,1104,55$(mAb),ZAF $55 mAb,8541.1,8516,6443.2,11526.9,4536.2,31460.5
new data (hospital-based + HUS),intervention cost (million US$),55,NA,ZAF,mAb,South Africa,5373000,55$(mAb),ZAF $55 mAb,59.1,59.1,59.1,59.1,59.1,59.1
new data (hospital-based + HUS),total DALY averted (US$),55,NA,ZAF,mAb,South Africa,11960,55$(mAb),ZAF $55 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),55,NA,ZAF,mAb,South Africa,5566,55$(mAb),ZAF $55 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),55,NA,ZAF,mAb,South Africa,11670000,55$(mAb),ZAF $55 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),55,NA,ZAF,mAb,South Africa,514,55$(mAb),ZAF $55 mAb,3974.4,3964.2,2988,5399.7,2096.6,15256.2
new data (hospital-based + HUS),incremental cost (million US$),27.5,NA,ZAF,MV,South Africa,11390000,27.5$(MV),ZAF $27.5 MV,16,15.9,14.4,17.6,11.7,21.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),27.5,NA,ZAF,MV,South Africa,1651,27.5$(MV),ZAF $27.5 MV,2379.9,2234.6,1910.6,2776.7,1427.5,5208.5
new data (hospital-based + HUS),intervention cost (million US$),27.5,NA,ZAF,MV,South Africa,2734000,27.5$(MV),ZAF $27.5 MV,30,30,30,30,30,30
new data (hospital-based + HUS),total DALY averted (US$),27.5,NA,ZAF,MV,South Africa,15470,27.5$(MV),ZAF $27.5 MV,14628.1,15469,13727.5,16356,8642.5,17896
new data (hospital-based + HUS),total DALY (disc) averted (US$),27.5,NA,ZAF,MV,South Africa,7120,27.5$(MV),ZAF $27.5 MV,6744.1,7120,6338.5,7526.5,4058.8,8217.1
new data (hospital-based + HUS),total medical cost averted (million US$),27.5,NA,ZAF,MV,South Africa,14120000,27.5$(MV),ZAF $27.5 MV,14,14.1,12.4,15.7,8.9,18.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),27.5,NA,ZAF,MV,South Africa,761,27.5$(MV),ZAF $27.5 MV,1097.2,1028.5,879.2,1282.1,655.5,2446
new data (hospital-based + HUS),incremental cost (million US$),60,NA,KEN,mAb,Kenya,3232000,60$(mAb),KEN $60 mAb,75.3,75.3,74.9,75.7,74.3,76.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),60,NA,KEN,mAb,Kenya,408,60$(mAb),KEN $60 mAb,9667.3,9546,7653.3,12749.4,5791.8,36556.7
new data (hospital-based + HUS),intervention cost (million US$),60,NA,KEN,mAb,Kenya,6554000,60$(mAb),KEN $60 mAb,78.6,78.6,78.6,78.6,78.6,78.6
new data (hospital-based + HUS),total DALY averted (US$),60,NA,KEN,mAb,Kenya,17920,60$(mAb),KEN $60 mAb,17699,17915,13434.5,22259.5,4618.8,29310.1
new data (hospital-based + HUS),total DALY (disc) averted (US$),60,NA,KEN,mAb,Kenya,7886,60$(mAb),KEN $60 mAb,7789.1,7886,5936.8,9784,2091.8,12823.3
new data (hospital-based + HUS),total medical cost averted (million US$),60,NA,KEN,mAb,Kenya,3323000,60$(mAb),KEN $60 mAb,3.3,3.3,2.9,3.7,2.1,4.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),60,NA,KEN,mAb,Kenya,180,60$(mAb),KEN $60 mAb,4254.5,4202.1,3364,5634,2533.9,16556.2
new data (hospital-based + HUS),incremental cost (million US$),30,NA,KEN,MV,Kenya,847800,30$(MV),KEN $30 MV,37.7,37.7,37.5,38,37.2,38.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),30,NA,KEN,MV,Kenya,83,30$(MV),KEN $30 MV,3686,3549.9,3217.3,4117.4,2791,6849.6
new data (hospital-based + HUS),intervention cost (million US$),30,NA,KEN,MV,Kenya,3353000,30$(MV),KEN $30 MV,40.2,40.2,40.2,40.2,40.2,40.2
new data (hospital-based + HUS),total DALY averted (US$),30,NA,KEN,MV,Kenya,24360,30$(MV),KEN $30 MV,23462.7,24356,21122,26759.5,12670.5,30623.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),30,NA,KEN,MV,Kenya,10620,30$(MV),KEN $30 MV,10236.1,10620,9217,11652.5,5617.9,13321.4
new data (hospital-based + HUS),total medical cost averted (million US$),30,NA,KEN,MV,Kenya,2505000,30$(MV),KEN $30 MV,2.5,2.5,2.2,2.7,1.7,3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),30,NA,KEN,MV,Kenya,36,30$(MV),KEN $30 MV,1608.1,1547.9,1401,1796.7,1214.1,3037
new data (hospital-based + HUS),incremental cost (million US$),60,NA,ZAF,mAb,South Africa,6299000,60$(mAb),ZAF $60 mAb,52.8,52.8,50.1,55.4,45.9,60.6
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),60,NA,ZAF,mAb,South Africa,1104,60$(mAb),ZAF $60 mAb,9507.6,9480.8,7217.4,12763.7,5137.8,34520.5
new data (hospital-based + HUS),intervention cost (million US$),60,NA,ZAF,mAb,South Africa,5373000,60$(mAb),ZAF $60 mAb,64.4,64.4,64.4,64.4,64.4,64.4
new data (hospital-based + HUS),total DALY averted (US$),60,NA,ZAF,mAb,South Africa,11960,60$(mAb),ZAF $60 mAb,11941.5,11957,9269,14956.2,3618.8,19312.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),60,NA,ZAF,mAb,South Africa,5566,60$(mAb),ZAF $60 mAb,5556.6,5566,4342,6936,1754.9,8926.1
new data (hospital-based + HUS),total medical cost averted (million US$),60,NA,ZAF,mAb,South Africa,11670000,60$(mAb),ZAF $60 mAb,11.6,11.7,9,14.4,3.9,18.6
new data (hospital-based + HUS),incremental cost/DALY averted (US$),60,NA,ZAF,mAb,South Africa,514,60$(mAb),ZAF $60 mAb,4424.1,4413.3,3347.1,5979.1,2374.7,16740.1
new data (hospital-based + HUS),incremental cost (million US$),30,NA,ZAF,MV,South Africa,11390000,30$(MV),ZAF $30 MV,18.8,18.6,17.1,20.3,14.5,23.9
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),30,NA,ZAF,MV,South Africa,1651,30$(MV),ZAF $30 MV,2784.6,2618,2273.3,3207.4,1759.7,5881.1
new data (hospital-based + HUS),intervention cost (million US$),30,NA,ZAF,MV,South Africa,2734000,30$(MV),ZAF $30 MV,32.8,32.8,32.8,32.8,32.8,32.8
new data (hospital-based + HUS),total DALY averted (US$),30,NA,ZAF,MV,South Africa,15470,30$(MV),ZAF $30 MV,14628.1,15469,13727.5,16356,8642.5,17896
new data (hospital-based + HUS),total DALY (disc) averted (US$),30,NA,ZAF,MV,South Africa,7120,30$(MV),ZAF $30 MV,6744.1,7120,6338.5,7526.5,4058.8,8217.1
new data (hospital-based + HUS),total medical cost averted (million US$),30,NA,ZAF,MV,South Africa,14120000,30$(MV),ZAF $30 MV,14,14.1,12.4,15.7,8.9,18.3
new data (hospital-based + HUS),incremental cost/DALY averted (US$),30,NA,ZAF,MV,South Africa,761,30$(MV),ZAF $30 MV,1283.8,1205,1046.1,1481,808,2761.9
