source,variable,mean,median,CI50_low,CI50_high,CI95_low,CI95_high,price,source_num
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_disc_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_YLD_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",SARI_YLD_disc_averted,NA,NA,NA,NA,NA,NA,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",severe_LRTI_DALY,0.2097931406429845,0.20649958721039102,0.181330968499058,0.23551488790049172,0.1379027285902001,0.2974421166406741,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY,49857.118,39442,24692.25,62989.25,9729.925000000001,152533.0749999998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y,22443.8618,17745,10921,28166,4009.8,68723.175,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y_averted,5659.4608,4392,2638.5,7122,918.85,17862.199999999997,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y_disc,9772.5012,7764,4821,12239.25,1835.7250000000001,29673,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_0to1y_disc_averted,2465.8002,1921.5,1160.75,3102.25,417,7724.224999999997,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y,27413.243,21478.5,13174.25,34275.75,5281.7750000000005,86307.22499999993,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y_disc,11449.9882,9022,5616.25,14251.75,2385.975,35559.72499999998,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_averted,5659.4608,4392,2638.5,7122,918.85,17862.199999999997,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_disc,21222.4896,16867,10707.75,26737.75,4433.05,64000.92499999999,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_DALY_disc_averted,2465.8002,1921.5,1160.75,3102.25,417,7724.224999999997,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost,13790697.0128,11945212,8083220.5,17250291.75,3552123.725,35266425.55,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y,5027920.8248,4295392,2866243.5,6316836.5,1237782.9749999999,12997006.024999985,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y_averted,1111658.658,939699,609142.5,1403998.25,250743.675,2967322.5999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y_disc,5027920.8248,4295392,2866243.5,6316836.5,1237782.9749999999,12997006.024999985,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_0to1y_disc_averted,1111658.658,939699,609142.5,1403998.25,250743.675,2967322.5999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y,8762776.1956,7486794.5,5097214.5,10998925.25,2231548.075,22925259.64999997,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y_disc,8286168.3708,7090070.5,4813014.75,10395899.75,2111501.975,21723347.674999993,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_averted,1111658.658,939699,609142.5,1403998.25,250743.675,2967322.5999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_disc,13314089.1944,11541072,7807684.5,16644794.75,3436233.575,33989322.67499995,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_medical_cost_disc_averted,1111658.658,939699,609142.5,1403998.25,250743.675,2967322.5999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD,772.2948,749,699,817,640,1054.0249999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y,282.1724,275,240.75,317,182,417.02499999999964,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y_averted,62.4388,60,49,73,33,105,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y_disc,282.1724,275,240.75,317,182,417.02499999999964,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_0to1y_disc_averted,62.4388,60,49,73,33,105,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y,490.1254,478,435,530,368,694,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y_disc,463.476,452,412,500,349,656.0249999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_averted,62.4388,60,49,73,33,105,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_disc,745.6398,723,675,788,616,1016,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLD_disc_averted,62.4388,60,49,73,33,105,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL,49084.8262,38696.5,23976.75,62194.75,9094.575,151595.92499999978,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y,22161.7002,17456,10683.25,27894,3798.875,68315.525,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y_averted,5597.0058,4334.5,2583,7043.25,873.975,17763.125,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y_disc,9490.3326,7476,4574,11944,1625.9499999999998,29264.374999999993,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_0to1y_disc_averted,2403.362,1861,1109,3025,375,7626.0999999999985,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y,26923.1246,20997,12701,33758.5,4900.5250000000005,85702.72499999995,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y_disc,10986.505,8569,5182.75,13764,1996.9,34941.89999999996,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_1to5y_disc_averted,0,0,0,0,0,0,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_averted,5597.0058,4334.5,2583,7043.25,873.975,17763.125,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_disc,20476.8484,16126,10015.25,25938.25,3792.775,63045.77499999994,6,0.2
"projection ([Li 2020] from [Shi 2017] meta-analysis, community-based)",total_YLL_disc_averted,2403.362,1861,1109,3025,375,7626.0999999999985,6,0.2
new data (hospital-based + HUS),admin_cost,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_0to1y_averted,99547.569,99469.5,97165,101866,93045.45,106396.07500000001,6,2
new data (hospital-based + HUS),ARI_0to1y_disc_averted,99547.569,99469.5,97165,101866,93045.45,106396.07500000001,6,2
new data (hospital-based + HUS),ARI_0to1y_YLD_averted,636.3102,633,593,675,509,779,6,2
new data (hospital-based + HUS),ARI_0to1y_YLD_disc_averted,636.3102,633,593,675,509,779,6,2
new data (hospital-based + HUS),ARI_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_1to5y_disc_averted,99547.569,99469.5,97165,101866,93045.45,106396.07500000001,6,2
new data (hospital-based + HUS),ARI_1to5y_YLD_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_1to5y_YLD_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),ARI_averted,99547.569,99469.5,97165,101866,93045.45,106396.07500000001,6,2
new data (hospital-based + HUS),ARI_disc_averted,99547.569,99469.5,97165,101866,93045.45,106396.07500000001,6,2
new data (hospital-based + HUS),ARI_YLD_averted,636.3102,633,593,675,509,779,6,2
new data (hospital-based + HUS),ARI_YLD_disc_averted,636.3102,633,593,675,509,779,6,2
new data (hospital-based + HUS),comm_CFR_adj,2.09877674,2.1048999999999998,1.7654,2.43,1.44,2.772,6,2
new data (hospital-based + HUS),cost_rsv_hosp,14860913.6676,14840982.5,14410973,15283015.75,13639497.825,16192075.950000001,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y,11171563.0272,11152956.5,10728465,11587974.5,9958375.15,12447602.574999997,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_averted,5793732.5426,5780699,5506788,6070538.25,5020397.25,6644346.5249999985,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_disc,11171563.0272,11152956.5,10728465,11587974.5,9958375.15,12447602.574999997,6,2
new data (hospital-based + HUS),cost_rsv_hosp_0to1y_disc_averted,5793732.5426,5780699,5506788,6070538.25,5020397.25,6644346.5249999985,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y,3689350.6372,3687117.5,3590228.25,3784277.75,3424022.15,3975128.5999999996,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_disc,3529936.9694,3527707.5,3433691.75,3621487.75,3273263.775,3806928.4499999997,6,2
new data (hospital-based + HUS),cost_rsv_hosp_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_hosp_averted,5793732.5426,5780699,5506788,6070538.25,5020397.25,6644346.5249999985,6,2
new data (hospital-based + HUS),cost_rsv_hosp_disc,14701499.9914,14680716.5,14252801.75,15124072,13477988.375,16030539.925,6,2
new data (hospital-based + HUS),cost_rsv_hosp_disc_averted,5793732.5426,5780699,5506788,6070538.25,5020397.25,6644346.5249999985,6,2
new data (hospital-based + HUS),cost_rsv_outpatient,18818459.0772,18703451.5,16944167.25,20520732.25,13991953.875,24341400.399999995,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y,7657624.5536,7608325.5,6909233.75,8354787,5692543.3,9961466.175,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y_averted,2930151.8026,2914278.5,2640265.75,3196094.75,2179680.025,3822503.274999999,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y_disc,7657624.5536,7608325.5,6909233.75,8354787,5692543.3,9961466.175,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_0to1y_disc_averted,2930151.8026,2914278.5,2640265.75,3196094.75,2179680.025,3822503.274999999,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y,11160834.5198,11089538,10059997.5,12163341.75,8301085,14439986.249999996,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y_disc,10505482.824,10439844.5,9469120.75,11452137.5,7814962.45,13590253.174999995,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_averted,2930151.8026,2914278.5,2640265.75,3196094.75,2179680.025,3822503.274999999,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_disc,18163107.3876,18051944,16351044,19802671.75,13511656.825000001,23499411.175,6,2
new data (hospital-based + HUS),cost_rsv_outpatient_disc_averted,2930151.8026,2914278.5,2640265.75,3196094.75,2179680.025,3822503.274999999,6,2
new data (hospital-based + HUS),duration_illness,0.030669485680437675,0.030645032767450887,0.029629748729749723,0.03169505547213216,0.02773295421550581,0.03368401169575414,6,2
new data (hospital-based + HUS),efficacy_maternal_cfr,0.483,0.483,0.483,0.483,0.483,0.483,6,2
new data (hospital-based + HUS),efficacy_maternal_hospital,0.444,0.444,0.444,0.444,0.444,0.444,6,2
new data (hospital-based + HUS),efficacy_maternal_primary,0.394,0.394,0.394,0.394,0.394,0.394,6,2
new data (hospital-based + HUS),efficacy_total_num_na,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),FVP_mAb,1248447.6337000001,1248447.6337000001,1248447.6337000001,1248447.6337000001,1248447.6337000001,1248447.6337000001,6,2
new data (hospital-based + HUS),FVP_maternal,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_cases,19756.6408,19754.5,19473.75,20032,18954.949999999997,20608.025,6,2
new data (hospital-based + HUS),hosp_cases_0to1y,14751.7374,14750,14482.75,15017,13983.975,15555,6,2
new data (hospital-based + HUS),hosp_cases_0to1y_averted,7293.6614,7291,7121,7463,6809.975,7792.025,6,2
new data (hospital-based + HUS),hosp_cases_0to1y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),hosp_cases_0to1y_disc_averted,7293.6614,7291,7121,7463,6809.975,7792.025,6,2
new data (hospital-based + HUS),hosp_cases_1to5y,5004.908,5006,4925,5081.25,4781,5234,6,2
new data (hospital-based + HUS),hosp_cases_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_cases_1to5y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),hosp_cases_1to5y_disc_averted,7293.6614,7291,7121,7463,6809.975,7792.025,6,2
new data (hospital-based + HUS),hosp_cases_averted,7293.6614,7291,7121,7463,6809.975,7792.025,6,2
new data (hospital-based + HUS),hosp_cases_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),hosp_cases_disc_averted,7293.6614,7291,7121,7463,6809.975,7792.025,6,2
new data (hospital-based + HUS),hosp_CFR,0.5901556741226897,0.5739195833873275,0.47375332175475365,0.6816543965602436,0.3398873178829188,0.9605977565884266,6,2
new data (hospital-based + HUS),hosp_comm_CFR,1.23807890447938,1.1817083150833545,0.9351173913500566,1.4832457934967134,0.6178189574825864,2.1895521917591054,6,2
new data (hospital-based + HUS),hosp_cost,984.6668056998561,978.5853820025021,888.7206175517347,1074.1144794242539,737.4106528921491,1267.566820077406,6,2
new data (hospital-based + HUS),hosp_med_att_YLD,1183.8504,1182,1157,1210,1115,1260,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_0to1y,461.7188,462,442,481,405.97499999999997,520,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_0to1y_disc,461.7188,462,442,481,405.97499999999997,520,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_1to5y,722.1184,721,705,738,674,774,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_1to5y_disc,679.4998,679,663,694,634,729,6,2
new data (hospital-based + HUS),hosp_med_att_YLD_disc,1141.23,1139,1115,1166,1074,1215,6,2
new data (hospital-based + HUS),hosp_prob,5.249375302576685,4.4564148,2.8080252,6.6668400000000005,1.1601136416311744,14.116325999999994,6,2
new data (hospital-based + HUS),hosp_SARI,19756.6408,19754.5,19473.75,20032,18954.949999999997,20608.025,6,2
new data (hospital-based + HUS),hosp_SARI_0to1y_0to1y_0to1y,14751.7374,14750,14482.75,15017,13983.975,15555,6,2
new data (hospital-based + HUS),hosp_SARI_0to1y_0to1y_0to1y_disc,19530.386,19528,19247.75,19805,18732,20378.05,6,2
new data (hospital-based + HUS),hosp_SARI_1to5y_1to5y_1to5y,5004.908,5006,4925,5081.25,4781,5234,6,2
new data (hospital-based + HUS),hosp_SARI_1to5y_1to5y_1to5y_disc,19530.386,19528,19247.75,19805,18732,20378.05,6,2
new data (hospital-based + HUS),hosp_SARI_disc,19530.386,19528,19247.75,19805,18732,20378.05,6,2
new data (hospital-based + HUS),hosp_YLD,127.0482,127,122,132,114,142,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y,94.7944,95,90,99,82,110,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y_averted,46.8736,47,44,50,39,56,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y_disc,94.7944,95,90,99,82,110,6,2
new data (hospital-based + HUS),hosp_YLD_0to1y_disc_averted,46.8736,47,44,50,39,56,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y,32.2534,32,31,33,29,35,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y_disc,30.7964,31,30,32,28,34,6,2
new data (hospital-based + HUS),hosp_YLD_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),hosp_YLD_averted,46.8736,47,44,50,39,56,6,2
new data (hospital-based + HUS),hosp_YLD_disc,125.5964,125,120,131,112,141,6,2
new data (hospital-based + HUS),hosp_YLD_disc_averted,46.8736,47,44,50,39,56,6,2
new data (hospital-based + HUS),incremental_cost,-858664.2558,-837470,-1244098.75,-446369.75,-2059187.8,247762.04999999952,6,2
new data (hospital-based + HUS),incremental_cost_0to1y,-858664.2558,-837470,-1244098.75,-446369.75,-2059187.8,247762.04999999952,6,2
new data (hospital-based + HUS),incremental_cost_0to1y_disc,-858664.2558,-837470,-1244098.75,-446369.75,-2059187.8,247762.04999999952,6,2
new data (hospital-based + HUS),incremental_cost_1to5y,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),incremental_cost_1to5y_disc,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),incremental_cost_disc,-858664.2558,-837470,-1244098.75,-446369.75,-2059187.8,247762.04999999952,6,2
new data (hospital-based + HUS),incremental_cost/DALY_averted,-43.115491758939186,-40.32872120062251,-62.10277350097057,-21.362413700283287,-112.45340637594576,11.804678496195853,6,2
new data (hospital-based + HUS),intervention_cost,7865220,7865220,7865220,7865220,7865220,7865220,6,2
new data (hospital-based + HUS),intervention_cost_0to1y,7865220,7865220,7865220,7865220,7865220,7865220,6,2
new data (hospital-based + HUS),intervention_cost_0to1y_disc,7865220,7865220,7865220,7865220,7865220,7865220,6,2
new data (hospital-based + HUS),intervention_cost_1to5y,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),intervention_cost_1to5y_disc,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),intervention_cost_disc,7865220,7865220,7865220,7865220,7865220,7865220,6,2
new data (hospital-based + HUS),med_att_ARI,650950.1352,650909.5,643776.25,658223.5,630011.85,672479.825,6,2
new data (hospital-based + HUS),med_att_ARI_0to1y_0to1y,225699.4394,225593,220644.25,230729.5,211266.775,240111.72499999998,6,2
new data (hospital-based + HUS),med_att_ARI_0to1y_0to1y_disc,625583.7794,625564,618544.25,632620.5,605181.9,646598.2,6,2
new data (hospital-based + HUS),med_att_ARI_1to5y_1to5y,425250.7034,425322.5,420200.75,430246.25,409951.925,440337.5,6,2
new data (hospital-based + HUS),med_att_ARI_1to5y_1to5y_disc,625583.7794,625564,618544.25,632620.5,605181.9,646598.2,6,2
new data (hospital-based + HUS),med_att_ARI_disc,625583.7794,625564,618544.25,632620.5,605181.9,646598.2,6,2
new data (hospital-based + HUS),moderate_LRTI_DALY,0.052935271217634944,0.052111000787801794,0.04521506557448446,0.05981424949515106,0.0339842777415828,0.07658168068457233,6,2
new data (hospital-based + HUS),non_hosp_cases,1057066.466,1057152.5,1048672.75,1065589.5,1033019.675,1081337.2249999999,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y,391167.9652,391213,385107.75,397053,374437.8,408041.85000000003,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y_averted,119304.4282,119257,116921.5,121642,112632.95,126328.05,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),non_hosp_cases_0to1y_disc_averted,119304.4282,119257,116921.5,121642,112632.95,126328.05,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y,665898.503,665908.5,660100,671793.75,648979,682817.725,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),non_hosp_cases_1to5y_disc_averted,119304.4282,119257,116921.5,121642,112632.95,126328.05,6,2
new data (hospital-based + HUS),non_hosp_cases_averted,119304.4282,119257,116921.5,121642,112632.95,126328.05,6,2
new data (hospital-based + HUS),non_hosp_cases_disc,NA,NA,NA,NA,NA,NA,6,2
new data (hospital-based + HUS),non_hosp_cases_disc_averted,119304.4282,119257,116921.5,121642,112632.95,126328.05,6,2
new data (hospital-based + HUS),non_hosp_SARI,60959.7596,60949.5,60095,61810,58522.65,63426.024999999994,6,2
new data (hospital-based + HUS),non_hosp_SARI_0to1y_0to1y_0to1y,45528.6556,45524,44728.75,46341,43191.875,47900.075,6,2
new data (hospital-based + HUS),non_hosp_SARI_0to1y_0to1y_0to1y_disc,60263.0712,60255.5,59404,61112,57821,62730.09999999999,6,2
new data (hospital-based + HUS),non_hosp_SARI_1to5y_1to5y_1to5y,15431.11,15433.5,15187.75,15668,14759,16120.025,6,2
new data (hospital-based + HUS),non_hosp_SARI_1to5y_1to5y_1to5y_disc,60263.0712,60255.5,59404,61112,57821,62730.09999999999,6,2
new data (hospital-based + HUS),non_hosp_SARI_disc,60263.0712,60255.5,59404,61112,57821,62730.09999999999,6,2
new data (hospital-based + HUS),non_hosp_YLD,952.4168,952,931,973,895,1016,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y,487.5602,487,469,506,436,543,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y_averted,5420.6774,5417,5295,5544,5078,5784,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y_disc,487.5602,487,469,506,436,543,6,2
new data (hospital-based + HUS),non_hosp_YLD_0to1y_disc_averted,5420.6774,5417,5295,5544,5078,5784,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y,464.855,465,455,474,437,494,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y_disc,438.6304,438,429,448,412,466,6,2
new data (hospital-based + HUS),non_hosp_YLD_1to5y_disc_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),non_hosp_YLD_averted,5420.6774,5417,5295,5544,5078,5784,6,2
new data (hospital-based + HUS),non_hosp_YLD_disc,926.1904,926,905,947,870,988.0249999999996,6,2
new data (hospital-based + HUS),non_hosp_YLD_disc_averted,5420.6774,5417,5295,5544,5078,5784,6,2
new data (hospital-based + HUS),non_med_att_ARI,345156.5696,344954.5,341261.75,349073.5,334008.9,356740.10000000003,6,2
new data (hospital-based + HUS),non_med_att_ARI_0to1y_0to1y_0to1y,119939.8664,119838.5,117115.5,122735.25,111957.95,128057.4,6,2
new data (hospital-based + HUS),non_med_att_ARI_0to1y_0to1y_0to1y_disc,331762.0366,331570.5,327962.5,335602.75,320972.825,343081.10000000003,6,2
new data (hospital-based + HUS),non_med_att_ARI_1to5y_1to5y_1to5y,225216.6968,225198,222384,228090.75,216854.95,233554.4,6,2
new data (hospital-based + HUS),non_med_att_ARI_1to5y_1to5y_1to5y_disc,331762.0366,331570.5,327962.5,335602.75,320972.825,343081.10000000003,6,2
new data (hospital-based + HUS),non_med_att_ARI_disc,331762.0366,331570.5,327962.5,335602.75,320972.825,343081.10000000003,6,2
new data (hospital-based + HUS),outpatient_cost,24.560436767724216,24.39572006362495,22.151070293454367,26.81201332521571,18.369397649737806,31.797044681167343,6,2
new data (hospital-based + HUS),population,7027158,7027158,7027158,7027158,7027158,7027158,6,2
new data (hospital-based + HUS),population_lifebirth,1451683,1451683,1451683,1451683,1451683,1451683,6,2
new data (hospital-based + HUS),price_dose_mAb,6,6,6,6,6,6,6,2
new data (hospital-based + HUS),price_dose_maternal,3,3,3,3,3,3,6,2
new data (hospital-based + HUS),rsv_cases,1076823.1178,1076997.5,1068391,1085321,1052704.7,1101101.625,6,2
new data (hospital-based + HUS),rsv_cases_0to1y,405919.701,406030.5,399850,411793.5,389059.55,422785.52499999997,6,2
new data (hospital-based + HUS),rsv_cases_0to1y_averted,126598.0888,126562.5,124188.75,128941.75,119841.95,133550.075,6,2
new data (hospital-based + HUS),rsv_cases_0to1y_disc,1037139.2778,1037243.5,1028963.5,1045461.25,1013722.75,1060700.4249999998,6,2
new data (hospital-based + HUS),rsv_cases_0to1y_disc_averted,126598.0888,126562.5,124188.75,128941.75,119841.95,133550.075,6,2
new data (hospital-based + HUS),rsv_cases_1to5y,670903.4242,670897,665099.25,676810.5,654052.925,687874,6,2
new data (hospital-based + HUS),rsv_cases_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),rsv_cases_1to5y_disc,1037139.2778,1037243.5,1028963.5,1045461.25,1013722.75,1060700.4249999998,6,2
new data (hospital-based + HUS),rsv_cases_1to5y_disc_averted,126598.0888,126562.5,124188.75,128941.75,119841.95,133550.075,6,2
new data (hospital-based + HUS),rsv_cases_averted,126598.0888,126562.5,124188.75,128941.75,119841.95,133550.075,6,2
new data (hospital-based + HUS),rsv_cases_disc,1037139.2778,1037243.5,1028963.5,1045461.25,1013722.75,1060700.4249999998,6,2
new data (hospital-based + HUS),rsv_cases_disc_averted,126598.0888,126562.5,124188.75,128941.75,119841.95,133550.075,6,2
new data (hospital-based + HUS),rsv_deaths,1180.3168,1137,946.75,1370,693.975,1936,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y,987.5008,947,773,1157,554.975,1654.0249999999996,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y_averted,538.8378,511,412,635,285,954,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y_disc,1171.9642,1130,939,1360.25,687.975,1923.0249999999996,6,2
new data (hospital-based + HUS),rsv_deaths_0to1y_disc_averted,538.8378,511,412,635,285,954,6,2
new data (hospital-based + HUS),rsv_deaths_1to5y,192.8248,187,152,224,105,322,6,2
new data (hospital-based + HUS),rsv_deaths_1to5y_averted,0,0,0,0,0,0,6,2
new data (hospital-based + HUS),rsv_deaths_1to5y_disc,1171.9642,1130,939,1360.25,687.975,1923.0249999999996,6,2
new data (hospital-based + HUS),rsv_deaths_1to5y_disc_averted,538.8378,511,412,635,285,954,6,2
new data (hospital-based + HUS),rsv_deaths_averted,538.8378,511,412,635,285,954,6,2
new data (hospital-based + HUS),rsv_deaths_disc,1171.9642,1130,939,1360.25,687.975,1923.0249999999996,6,2
new data (hospital-based + HUS),rsv_deaths_disc_averted,538.8378,511,412,635,285,954,6,2
new data (hospital-based + HUS),rsv_incidence,153.237342,153.26,152.04,154.45,149.80975,156.69025,6,2
new data (hospital-based + HUS),rsv_rate,3.2153572824264525,3.2156027370235694,3.212270897489056,3.2188160057680215,3.2047738942456756,3.224388025708182,6,2
