source,variable,price,source_num,country_iso,intervention,country_plot,vec,price_interv,cnt_int,mean,median,CI50_low,CI50_high,CI95_low,CI95_high
new data (hospital-based + HUS),incremental cost (million US$),35,NA,ZAF,mAb,South Africa,7765000,35$(mAb),ZAF $35 mAb,24.4,24.5,23.5,25.4,21.4,27
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),35,NA,ZAF,mAb,South Africa,1194,35$(mAb),ZAF $35 mAb,3750.3,3767.9,3406.8,4147.7,2803.9,5005.6
new data (hospital-based + HUS),intervention cost (million US$),35,NA,ZAF,mAb,South Africa,5373000,35$(mAb),ZAF $35 mAb,37.6,37.6,37.6,37.6,37.6,37.6
new data (hospital-based + HUS),total DALY averted (US$),35,NA,ZAF,mAb,South Africa,14040,35$(mAb),ZAF $35 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),35,NA,ZAF,mAb,South Africa,6489,35$(mAb),ZAF $35 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),35,NA,ZAF,mAb,South Africa,13140000,35$(mAb),ZAF $35 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),35,NA,ZAF,mAb,South Africa,552,35$(mAb),ZAF $35 mAb,1733.8,1741.8,1574.5,1920.8,1295.9,2315.2
new data (hospital-based + HUS),incremental cost (million US$),17.5,NA,ZAF,MV,South Africa,7004000,17.5$(MV),ZAF $17.5 MV,9.3,9.4,8.4,10.3,6.4,11.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),17.5,NA,ZAF,MV,South Africa,1579,17.5$(MV),ZAF $17.5 MV,2081.4,2099,1752.1,2493,1180.5,3370.5
new data (hospital-based + HUS),intervention cost (million US$),17.5,NA,ZAF,MV,South Africa,2734000,17.5$(MV),ZAF $17.5 MV,19.1,19.1,19.1,19.1,19.1,19.1
new data (hospital-based + HUS),total DALY averted (US$),17.5,NA,ZAF,MV,South Africa,9664,17.5$(MV),ZAF $17.5 MV,9671.9,9664,8893,10431.5,7541,11856
new data (hospital-based + HUS),total DALY (disc) averted (US$),17.5,NA,ZAF,MV,South Africa,4464,17.5$(MV),ZAF $17.5 MV,4468.2,4464,4119.5,4811.5,3506.9,5455.2
new data (hospital-based + HUS),total medical cost averted (million US$),17.5,NA,ZAF,MV,South Africa,9738000,17.5$(MV),ZAF $17.5 MV,9.8,9.7,8.8,10.7,7.3,12.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),17.5,NA,ZAF,MV,South Africa,730,17.5$(MV),ZAF $17.5 MV,961.5,969.6,808.1,1154.8,543.2,1567.4
new data (hospital-based + HUS),incremental cost (million US$),40,NA,KEN,mAb,Kenya,3368000,40$(mAb),KEN $40 mAb,49.2,49.2,49,49.4,48.7,49.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),40,NA,KEN,mAb,Kenya,368,40$(mAb),KEN $40 mAb,5370.3,5389.3,4987.5,5841.4,4308,6878.2
new data (hospital-based + HUS),intervention cost (million US$),40,NA,KEN,mAb,Kenya,6554000,40$(mAb),KEN $40 mAb,52.4,52.4,52.4,52.4,52.4,52.4
new data (hospital-based + HUS),total DALY averted (US$),40,NA,KEN,mAb,Kenya,20830,40$(mAb),KEN $40 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),40,NA,KEN,mAb,Kenya,9131,40$(mAb),KEN $40 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),40,NA,KEN,mAb,Kenya,3186000,40$(mAb),KEN $40 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),40,NA,KEN,mAb,Kenya,162,40$(mAb),KEN $40 mAb,2354.3,2362.9,2185.6,2563.5,1882.9,3024.8
new data (hospital-based + HUS),incremental cost (million US$),20,NA,KEN,MV,Kenya,1631000,20$(MV),KEN $20 MV,25.1,25.1,25,25.2,24.7,25.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),20,NA,KEN,MV,Kenya,240,20$(MV),KEN $20 MV,3694.8,3716.1,3372.1,4118.3,2823.6,5048
new data (hospital-based + HUS),intervention cost (million US$),20,NA,KEN,MV,Kenya,3353000,20$(MV),KEN $20 MV,26.8,26.8,26.8,26.8,26.8,26.8
new data (hospital-based + HUS),total DALY averted (US$),20,NA,KEN,MV,Kenya,15460,20$(MV),KEN $20 MV,15538.5,15457,13993,16968.5,11488.6,20098
new data (hospital-based + HUS),total DALY (disc) averted (US$),20,NA,KEN,MV,Kenya,6749,20$(MV),KEN $20 MV,6785.1,6749,6119,7399,5033.7,8751.4
new data (hospital-based + HUS),total medical cost averted (million US$),20,NA,KEN,MV,Kenya,1722000,20$(MV),KEN $20 MV,1.7,1.7,1.6,1.9,1.4,2.1
new data (hospital-based + HUS),incremental cost/DALY averted (US$),20,NA,KEN,MV,Kenya,105,20$(MV),KEN $20 MV,1613.4,1622.6,1470.4,1800.9,1229.5,2211.7
new data (hospital-based + HUS),incremental cost (million US$),40,NA,ZAF,mAb,South Africa,7765000,40$(mAb),ZAF $40 mAb,29.8,29.8,28.9,30.7,26.8,32.4
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),40,NA,ZAF,mAb,South Africa,1194,40$(mAb),ZAF $40 mAb,4576.4,4595.5,4186,5026.4,3507.6,6000.4
new data (hospital-based + HUS),intervention cost (million US$),40,NA,ZAF,mAb,South Africa,5373000,40$(mAb),ZAF $40 mAb,43,43,43,43,43,43
new data (hospital-based + HUS),total DALY averted (US$),40,NA,ZAF,mAb,South Africa,14040,40$(mAb),ZAF $40 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),40,NA,ZAF,mAb,South Africa,6489,40$(mAb),ZAF $40 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),40,NA,ZAF,mAb,South Africa,13140000,40$(mAb),ZAF $40 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),40,NA,ZAF,mAb,South Africa,552,40$(mAb),ZAF $40 mAb,2115.7,2124.4,1934.6,2327.7,1621.1,2775.3
new data (hospital-based + HUS),incremental cost (million US$),20,NA,ZAF,MV,South Africa,7004000,20$(MV),ZAF $20 MV,12,12.1,11.2,13,9.2,14.6
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),20,NA,ZAF,MV,South Africa,1579,20$(MV),ZAF $20 MV,2692.4,2710.6,2319.4,3155.7,1681,4148.9
new data (hospital-based + HUS),intervention cost (million US$),20,NA,ZAF,MV,South Africa,2734000,20$(MV),ZAF $20 MV,21.8,21.8,21.8,21.8,21.8,21.8
new data (hospital-based + HUS),total DALY averted (US$),20,NA,ZAF,MV,South Africa,9664,20$(MV),ZAF $20 MV,9671.9,9664,8893,10431.5,7541,11856
new data (hospital-based + HUS),total DALY (disc) averted (US$),20,NA,ZAF,MV,South Africa,4464,20$(MV),ZAF $20 MV,4468.2,4464,4119.5,4811.5,3506.9,5455.2
new data (hospital-based + HUS),total medical cost averted (million US$),20,NA,ZAF,MV,South Africa,9738000,20$(MV),ZAF $20 MV,9.8,9.7,8.8,10.7,7.3,12.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),20,NA,ZAF,MV,South Africa,730,20$(MV),ZAF $20 MV,1243.8,1252.1,1069.8,1461.8,773.4,1929.5
new data (hospital-based + HUS),incremental cost (million US$),45,NA,KEN,mAb,Kenya,3368000,45$(mAb),KEN $45 mAb,55.8,55.8,55.6,55.9,55.3,56.2
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),45,NA,KEN,mAb,Kenya,368,45$(mAb),KEN $45 mAb,6085.1,6106.7,5653.6,6616.4,4887.2,7785.4
new data (hospital-based + HUS),intervention cost (million US$),45,NA,KEN,mAb,Kenya,6554000,45$(mAb),KEN $45 mAb,58.9,58.9,58.9,58.9,58.9,58.9
new data (hospital-based + HUS),total DALY averted (US$),45,NA,KEN,mAb,Kenya,20830,45$(mAb),KEN $45 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),45,NA,KEN,mAb,Kenya,9131,45$(mAb),KEN $45 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),45,NA,KEN,mAb,Kenya,3186000,45$(mAb),KEN $45 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),45,NA,KEN,mAb,Kenya,162,45$(mAb),KEN $45 mAb,2667.7,2677.4,2477.5,2903.6,2136,3423.7
new data (hospital-based + HUS),incremental cost (million US$),22.5,NA,KEN,MV,Kenya,1631000,22.5$(MV),KEN $22.5 MV,28.4,28.4,28.3,28.6,28.1,28.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),22.5,NA,KEN,MV,Kenya,240,22.5$(MV),KEN $22.5 MV,4188.6,4212.5,3824.8,4665.8,3206.4,5713.5
new data (hospital-based + HUS),intervention cost (million US$),22.5,NA,KEN,MV,Kenya,3353000,22.5$(MV),KEN $22.5 MV,30.2,30.2,30.2,30.2,30.2,30.2
new data (hospital-based + HUS),total DALY averted (US$),22.5,NA,KEN,MV,Kenya,15460,22.5$(MV),KEN $22.5 MV,15538.5,15457,13993,16968.5,11488.6,20098
new data (hospital-based + HUS),total DALY (disc) averted (US$),22.5,NA,KEN,MV,Kenya,6749,22.5$(MV),KEN $22.5 MV,6785.1,6749,6119,7399,5033.7,8751.4
new data (hospital-based + HUS),total medical cost averted (million US$),22.5,NA,KEN,MV,Kenya,1722000,22.5$(MV),KEN $22.5 MV,1.7,1.7,1.6,1.9,1.4,2.1
new data (hospital-based + HUS),incremental cost/DALY averted (US$),22.5,NA,KEN,MV,Kenya,105,22.5$(MV),KEN $22.5 MV,1829,1839.3,1667.8,2040.3,1396.2,2503.3
new data (hospital-based + HUS),incremental cost (million US$),45,NA,ZAF,mAb,South Africa,7765000,45$(mAb),ZAF $45 mAb,35.1,35.2,34.2,36.1,32.1,37.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),45,NA,ZAF,mAb,South Africa,1194,45$(mAb),ZAF $45 mAb,5402.4,5423,4965.2,5905,4211.2,6995.2
new data (hospital-based + HUS),intervention cost (million US$),45,NA,ZAF,mAb,South Africa,5373000,45$(mAb),ZAF $45 mAb,48.3,48.3,48.3,48.3,48.3,48.3
new data (hospital-based + HUS),total DALY averted (US$),45,NA,ZAF,mAb,South Africa,14040,45$(mAb),ZAF $45 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),45,NA,ZAF,mAb,South Africa,6489,45$(mAb),ZAF $45 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),45,NA,ZAF,mAb,South Africa,13140000,45$(mAb),ZAF $45 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),45,NA,ZAF,mAb,South Africa,552,45$(mAb),ZAF $45 mAb,2497.6,2506.9,2294.6,2734.6,1946.3,3235.4
new data (hospital-based + HUS),incremental cost (million US$),22.5,NA,ZAF,MV,South Africa,7004000,22.5$(MV),ZAF $22.5 MV,14.8,14.8,13.9,15.7,11.9,17.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),22.5,NA,ZAF,MV,South Africa,1579,22.5$(MV),ZAF $22.5 MV,3303.3,3322.1,2886.8,3818.4,2181.4,4927.4
new data (hospital-based + HUS),intervention cost (million US$),22.5,NA,ZAF,MV,South Africa,2734000,22.5$(MV),ZAF $22.5 MV,24.6,24.6,24.6,24.6,24.6,24.6
new data (hospital-based + HUS),total DALY averted (US$),22.5,NA,ZAF,MV,South Africa,9664,22.5$(MV),ZAF $22.5 MV,9671.9,9664,8893,10431.5,7541,11856
new data (hospital-based + HUS),total DALY (disc) averted (US$),22.5,NA,ZAF,MV,South Africa,4464,22.5$(MV),ZAF $22.5 MV,4468.2,4464,4119.5,4811.5,3506.9,5455.2
new data (hospital-based + HUS),total medical cost averted (million US$),22.5,NA,ZAF,MV,South Africa,9738000,22.5$(MV),ZAF $22.5 MV,9.8,9.7,8.8,10.7,7.3,12.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),22.5,NA,ZAF,MV,South Africa,730,22.5$(MV),ZAF $22.5 MV,1526.1,1534.6,1331.5,1768.8,1003.7,2291.5
new data (hospital-based + HUS),incremental cost (million US$),50,NA,KEN,mAb,Kenya,3368000,50$(mAb),KEN $50 mAb,62.3,62.3,62.1,62.5,61.8,62.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),50,NA,KEN,mAb,Kenya,368,50$(mAb),KEN $50 mAb,6799.9,6824,6319.6,7391.4,5466.4,8692.6
new data (hospital-based + HUS),intervention cost (million US$),50,NA,KEN,mAb,Kenya,6554000,50$(mAb),KEN $50 mAb,65.5,65.5,65.5,65.5,65.5,65.5
new data (hospital-based + HUS),total DALY averted (US$),50,NA,KEN,mAb,Kenya,20830,50$(mAb),KEN $50 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),50,NA,KEN,mAb,Kenya,9131,50$(mAb),KEN $50 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),50,NA,KEN,mAb,Kenya,3186000,50$(mAb),KEN $50 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),50,NA,KEN,mAb,Kenya,162,50$(mAb),KEN $50 mAb,2981,2991.9,2769.3,3243.7,2389.2,3822.7
new data (hospital-based + HUS),incremental cost (million US$),25,NA,KEN,MV,Kenya,1631000,25$(MV),KEN $25 MV,31.8,31.8,31.6,31.9,31.4,32.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),25,NA,KEN,MV,Kenya,240,25$(MV),KEN $25 MV,4682.3,4708.8,4277.6,5213.3,3589.2,6379
new data (hospital-based + HUS),intervention cost (million US$),25,NA,KEN,MV,Kenya,3353000,25$(MV),KEN $25 MV,33.5,33.5,33.5,33.5,33.5,33.5
new data (hospital-based + HUS),total DALY averted (US$),25,NA,KEN,MV,Kenya,15460,25$(MV),KEN $25 MV,15538.5,15457,13993,16968.5,11488.6,20098
new data (hospital-based + HUS),total DALY (disc) averted (US$),25,NA,KEN,MV,Kenya,6749,25$(MV),KEN $25 MV,6785.1,6749,6119,7399,5033.7,8751.4
new data (hospital-based + HUS),total medical cost averted (million US$),25,NA,KEN,MV,Kenya,1722000,25$(MV),KEN $25 MV,1.7,1.7,1.6,1.9,1.4,2.1
new data (hospital-based + HUS),incremental cost/DALY averted (US$),25,NA,KEN,MV,Kenya,105,25$(MV),KEN $25 MV,2044.6,2056,1865.2,2279.7,1562.8,2794.9
new data (hospital-based + HUS),incremental cost (million US$),50,NA,ZAF,mAb,South Africa,7765000,50$(mAb),ZAF $50 mAb,40.5,40.6,39.6,41.5,37.5,43.1
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),50,NA,ZAF,mAb,South Africa,1194,50$(mAb),ZAF $50 mAb,6228.5,6250.6,5744.3,6783.7,4914.8,7990
new data (hospital-based + HUS),intervention cost (million US$),50,NA,ZAF,mAb,South Africa,5373000,50$(mAb),ZAF $50 mAb,53.7,53.7,53.7,53.7,53.7,53.7
new data (hospital-based + HUS),total DALY averted (US$),50,NA,ZAF,mAb,South Africa,14040,50$(mAb),ZAF $50 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),50,NA,ZAF,mAb,South Africa,6489,50$(mAb),ZAF $50 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),50,NA,ZAF,mAb,South Africa,13140000,50$(mAb),ZAF $50 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),50,NA,ZAF,mAb,South Africa,552,50$(mAb),ZAF $50 mAb,2879.5,2889.5,2654.7,3141.4,2271.5,3695.5
new data (hospital-based + HUS),incremental cost (million US$),25,NA,ZAF,MV,South Africa,7004000,25$(MV),ZAF $25 MV,17.5,17.6,16.6,18.5,14.6,20
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),25,NA,ZAF,MV,South Africa,1579,25$(MV),ZAF $25 MV,3914.3,3933.7,3454.2,4481.1,2681.8,5705.8
new data (hospital-based + HUS),intervention cost (million US$),25,NA,ZAF,MV,South Africa,2734000,25$(MV),ZAF $25 MV,27.3,27.3,27.3,27.3,27.3,27.3
new data (hospital-based + HUS),total DALY averted (US$),25,NA,ZAF,MV,South Africa,9664,25$(MV),ZAF $25 MV,9671.9,9664,8893,10431.5,7541,11856
new data (hospital-based + HUS),total DALY (disc) averted (US$),25,NA,ZAF,MV,South Africa,4464,25$(MV),ZAF $25 MV,4468.2,4464,4119.5,4811.5,3506.9,5455.2
new data (hospital-based + HUS),total medical cost averted (million US$),25,NA,ZAF,MV,South Africa,9738000,25$(MV),ZAF $25 MV,9.8,9.7,8.8,10.7,7.3,12.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),25,NA,ZAF,MV,South Africa,730,25$(MV),ZAF $25 MV,1808.3,1817.1,1593.3,2075.8,1234,2653.5
new data (hospital-based + HUS),incremental cost (million US$),55,NA,KEN,mAb,Kenya,3368000,55$(mAb),KEN $55 mAb,68.9,68.9,68.7,69,68.4,69.3
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),55,NA,KEN,mAb,Kenya,368,55$(mAb),KEN $55 mAb,7514.7,7541.3,6985.6,8166.4,6045.6,9599.8
new data (hospital-based + HUS),intervention cost (million US$),55,NA,KEN,mAb,Kenya,6554000,55$(mAb),KEN $55 mAb,72,72,72,72,72,72
new data (hospital-based + HUS),total DALY averted (US$),55,NA,KEN,mAb,Kenya,20830,55$(mAb),KEN $55 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),55,NA,KEN,mAb,Kenya,9131,55$(mAb),KEN $55 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),55,NA,KEN,mAb,Kenya,3186000,55$(mAb),KEN $55 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),55,NA,KEN,mAb,Kenya,162,55$(mAb),KEN $55 mAb,3294.4,3306.4,3061.2,3583.8,2642.3,4221.6
new data (hospital-based + HUS),incremental cost (million US$),27.5,NA,KEN,MV,Kenya,1631000,27.5$(MV),KEN $27.5 MV,35.1,35.1,35,35.2,34.8,35.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),27.5,NA,KEN,MV,Kenya,240,27.5$(MV),KEN $27.5 MV,5176,5205.2,4730.4,5760.7,3972,7044.5
new data (hospital-based + HUS),intervention cost (million US$),27.5,NA,KEN,MV,Kenya,3353000,27.5$(MV),KEN $27.5 MV,36.9,36.9,36.9,36.9,36.9,36.9
new data (hospital-based + HUS),total DALY averted (US$),27.5,NA,KEN,MV,Kenya,15460,27.5$(MV),KEN $27.5 MV,15538.5,15457,13993,16968.5,11488.6,20098
new data (hospital-based + HUS),total DALY (disc) averted (US$),27.5,NA,KEN,MV,Kenya,6749,27.5$(MV),KEN $27.5 MV,6785.1,6749,6119,7399,5033.7,8751.4
new data (hospital-based + HUS),total medical cost averted (million US$),27.5,NA,KEN,MV,Kenya,1722000,27.5$(MV),KEN $27.5 MV,1.7,1.7,1.6,1.9,1.4,2.1
new data (hospital-based + HUS),incremental cost/DALY averted (US$),27.5,NA,KEN,MV,Kenya,105,27.5$(MV),KEN $27.5 MV,2260.2,2272.8,2062.6,2519.1,1729.5,3086.5
new data (hospital-based + HUS),incremental cost (million US$),55,NA,ZAF,mAb,South Africa,7765000,55$(mAb),ZAF $55 mAb,45.9,45.9,45,46.8,42.9,48.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),55,NA,ZAF,mAb,South Africa,1194,55$(mAb),ZAF $55 mAb,7054.5,7078.1,6523.5,7662.3,5618.4,8984.9
new data (hospital-based + HUS),intervention cost (million US$),55,NA,ZAF,mAb,South Africa,5373000,55$(mAb),ZAF $55 mAb,59.1,59.1,59.1,59.1,59.1,59.1
new data (hospital-based + HUS),total DALY averted (US$),55,NA,ZAF,mAb,South Africa,14040,55$(mAb),ZAF $55 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),55,NA,ZAF,mAb,South Africa,6489,55$(mAb),ZAF $55 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),55,NA,ZAF,mAb,South Africa,13140000,55$(mAb),ZAF $55 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),55,NA,ZAF,mAb,South Africa,552,55$(mAb),ZAF $55 mAb,3261.4,3272.1,3014.8,3548.3,2596.7,4155.6
new data (hospital-based + HUS),incremental cost (million US$),27.5,NA,ZAF,MV,South Africa,7004000,27.5$(MV),ZAF $27.5 MV,20.2,20.3,19.4,21.2,17.4,22.7
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),27.5,NA,ZAF,MV,South Africa,1579,27.5$(MV),ZAF $27.5 MV,4525.3,4545.3,4021.6,5143.8,3182.3,6484.3
new data (hospital-based + HUS),intervention cost (million US$),27.5,NA,ZAF,MV,South Africa,2734000,27.5$(MV),ZAF $27.5 MV,30,30,30,30,30,30
new data (hospital-based + HUS),total DALY averted (US$),27.5,NA,ZAF,MV,South Africa,9664,27.5$(MV),ZAF $27.5 MV,9671.9,9664,8893,10431.5,7541,11856
new data (hospital-based + HUS),total DALY (disc) averted (US$),27.5,NA,ZAF,MV,South Africa,4464,27.5$(MV),ZAF $27.5 MV,4468.2,4464,4119.5,4811.5,3506.9,5455.2
new data (hospital-based + HUS),total medical cost averted (million US$),27.5,NA,ZAF,MV,South Africa,9738000,27.5$(MV),ZAF $27.5 MV,9.8,9.7,8.8,10.7,7.3,12.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),27.5,NA,ZAF,MV,South Africa,730,27.5$(MV),ZAF $27.5 MV,2090.6,2099.5,1855,2382.8,1464.2,3015.5
new data (hospital-based + HUS),incremental cost (million US$),60,NA,KEN,mAb,Kenya,3368000,60$(mAb),KEN $60 mAb,75.4,75.4,75.2,75.6,74.9,75.9
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),60,NA,KEN,mAb,Kenya,368,60$(mAb),KEN $60 mAb,8229.5,8258.7,7651.6,8941.3,6624.8,10507
new data (hospital-based + HUS),intervention cost (million US$),60,NA,KEN,mAb,Kenya,6554000,60$(mAb),KEN $60 mAb,78.6,78.6,78.6,78.6,78.6,78.6
new data (hospital-based + HUS),total DALY averted (US$),60,NA,KEN,mAb,Kenya,20830,60$(mAb),KEN $60 mAb,20902.1,20826.5,19259,22442.2,16417.9,25875.2
new data (hospital-based + HUS),total DALY (disc) averted (US$),60,NA,KEN,mAb,Kenya,9131,60$(mAb),KEN $60 mAb,9163.4,9131,8451.8,9834.5,7220,11309.1
new data (hospital-based + HUS),total medical cost averted (million US$),60,NA,KEN,mAb,Kenya,3186000,60$(mAb),KEN $60 mAb,3.2,3.2,3,3.4,2.7,3.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),60,NA,KEN,mAb,Kenya,162,60$(mAb),KEN $60 mAb,3607.8,3620.9,3353.1,3923.9,2895.4,4620.6
new data (hospital-based + HUS),incremental cost (million US$),30,NA,KEN,MV,Kenya,1631000,30$(MV),KEN $30 MV,38.5,38.5,38.4,38.6,38.1,38.8
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),30,NA,KEN,MV,Kenya,240,30$(MV),KEN $30 MV,5669.8,5701.6,5183.1,6308.2,4354.8,7710
new data (hospital-based + HUS),intervention cost (million US$),30,NA,KEN,MV,Kenya,3353000,30$(MV),KEN $30 MV,40.2,40.2,40.2,40.2,40.2,40.2
new data (hospital-based + HUS),total DALY averted (US$),30,NA,KEN,MV,Kenya,15460,30$(MV),KEN $30 MV,15538.5,15457,13993,16968.5,11488.6,20098
new data (hospital-based + HUS),total DALY (disc) averted (US$),30,NA,KEN,MV,Kenya,6749,30$(MV),KEN $30 MV,6785.1,6749,6119,7399,5033.7,8751.4
new data (hospital-based + HUS),total medical cost averted (million US$),30,NA,KEN,MV,Kenya,1722000,30$(MV),KEN $30 MV,1.7,1.7,1.6,1.9,1.4,2.1
new data (hospital-based + HUS),incremental cost/DALY averted (US$),30,NA,KEN,MV,Kenya,105,30$(MV),KEN $30 MV,2475.8,2489.5,2260.1,2758.5,1896.2,3378.1
new data (hospital-based + HUS),incremental cost (million US$),60,NA,ZAF,mAb,South Africa,7765000,60$(mAb),ZAF $60 mAb,51.2,51.3,50.3,52.2,48.2,53.9
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),60,NA,ZAF,mAb,South Africa,1194,60$(mAb),ZAF $60 mAb,7880.6,7905.7,7302.7,8540.9,6322,9979.7
new data (hospital-based + HUS),intervention cost (million US$),60,NA,ZAF,mAb,South Africa,5373000,60$(mAb),ZAF $60 mAb,64.4,64.4,64.4,64.4,64.4,64.4
new data (hospital-based + HUS),total DALY averted (US$),60,NA,ZAF,mAb,South Africa,14040,60$(mAb),ZAF $60 mAb,14061.6,14037,13197.8,14913,11670.9,16513
new data (hospital-based + HUS),total DALY (disc) averted (US$),60,NA,ZAF,mAb,South Africa,6489,60$(mAb),ZAF $60 mAb,6500.8,6489,6111.8,6892,5398,7632.1
new data (hospital-based + HUS),total medical cost averted (million US$),60,NA,ZAF,mAb,South Africa,13140000,60$(mAb),ZAF $60 mAb,13.2,13.1,12.2,14.1,10.6,16.2
new data (hospital-based + HUS),incremental cost/DALY averted (US$),60,NA,ZAF,mAb,South Africa,552,60$(mAb),ZAF $60 mAb,3643.2,3654.6,3374.9,3955.2,2921.9,4615.8
new data (hospital-based + HUS),incremental cost (million US$),30,NA,ZAF,MV,South Africa,7004000,30$(MV),ZAF $30 MV,22.9,23,22.1,23.9,20.1,25.5
new data (hospital-based + HUS),incremental cost/DALY (disc) averted (US$),30,NA,ZAF,MV,South Africa,1579,30$(MV),ZAF $30 MV,5136.3,5156.8,4589,5806.5,3682.7,7262.7
new data (hospital-based + HUS),intervention cost (million US$),30,NA,ZAF,MV,South Africa,2734000,30$(MV),ZAF $30 MV,32.8,32.8,32.8,32.8,32.8,32.8
new data (hospital-based + HUS),total DALY averted (US$),30,NA,ZAF,MV,South Africa,9664,30$(MV),ZAF $30 MV,9671.9,9664,8893,10431.5,7541,11856
new data (hospital-based + HUS),total DALY (disc) averted (US$),30,NA,ZAF,MV,South Africa,4464,30$(MV),ZAF $30 MV,4468.2,4464,4119.5,4811.5,3506.9,5455.2
new data (hospital-based + HUS),total medical cost averted (million US$),30,NA,ZAF,MV,South Africa,9738000,30$(MV),ZAF $30 MV,9.8,9.7,8.8,10.7,7.3,12.7
new data (hospital-based + HUS),incremental cost/DALY averted (US$),30,NA,ZAF,MV,South Africa,730,30$(MV),ZAF $30 MV,2372.8,2382,2116.7,2689.8,1694.5,3377.5
